date,sku_id,true_demand,point_forecast,interval_lower,interval_upper,alpha_t,reliability_score,risk_tier,escalation,safety_stock_aci,safety_stock_qr,is_volatile,calibration_health,covered
2015-09-14,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.027,60.3,Medium,Manual Review,4.92,3.17,1,Degrading,1
2015-09-15,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0271,60.3,Medium,Manual Review,4.92,3.27,1,Degrading,1
2015-09-16,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0272,60.3,High,Escalate to Procurement,4.92,2.64,1,Degrading,1
2015-09-17,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0273,60.3,High,Escalate to Procurement,4.92,2.64,1,Degrading,1
2015-09-18,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0274,58.5,High,Escalate to Procurement,4.92,2.65,1,Degrading,0
2015-09-19,HOBBIES_1_343_WI_3_evaluation,1.0,1.0,-0.9,2.8,0.0265,58.5,Medium,Manual Review,4.92,3.51,1,Degrading,1
2015-09-20,HOBBIES_1_343_WI_3_evaluation,0.0,1.0,-0.9,2.8,0.0266,58.5,Medium,Manual Review,4.92,3.4,1,Degrading,1
2015-09-21,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0267,58.5,Medium,Manual Review,4.92,3.33,1,Degrading,1
2015-09-22,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0268,58.5,Medium,Manual Review,4.92,3.15,1,Degrading,1
2015-09-23,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0269,60.3,Medium,Manual Review,4.92,3.39,1,Degrading,1
2015-09-24,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.027,62.1,High,Escalate to Procurement,4.92,2.51,1,Degrading,1
2015-09-25,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0271,62.1,High,Escalate to Procurement,4.92,2.65,1,Degrading,1
2015-09-26,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0272,62.1,High,Escalate to Procurement,4.92,2.76,1,Degrading,1
2015-09-27,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0273,62.1,High,Escalate to Procurement,4.92,1.66,1,Degrading,1
2015-09-28,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0274,62.1,High,Escalate to Procurement,4.92,1.31,1,Degrading,1
2015-09-29,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0275,62.1,High,Escalate to Procurement,4.92,1.31,1,Degrading,1
2015-09-30,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0276,62.1,High,Escalate to Procurement,4.92,1.34,1,Degrading,1
2015-10-01,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0277,60.3,High,Escalate to Procurement,4.92,1.27,1,Degrading,0
2015-10-02,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0268,60.3,High,Escalate to Procurement,4.92,2.65,1,Degrading,1
2015-10-03,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0269,60.3,Medium,Manual Review,4.92,3.71,1,Degrading,1
2015-10-04,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.027,58.5,High,Escalate to Procurement,4.92,2.66,1,Degrading,0
2015-10-05,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0261,60.3,High,Escalate to Procurement,4.92,2.6,1,Degrading,1
2015-10-06,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0262,60.3,High,Escalate to Procurement,4.92,2.75,1,Degrading,1
2015-10-07,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0263,60.3,High,Escalate to Procurement,4.92,2.75,1,Degrading,1
2015-10-08,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0264,60.3,High,Escalate to Procurement,4.92,2.75,1,Degrading,1
2015-10-09,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0265,60.3,High,Escalate to Procurement,4.92,2.65,1,Degrading,1
2015-10-10,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0266,60.3,High,Escalate to Procurement,4.92,2.69,1,Degrading,1
2015-10-11,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0267,62.1,High,Escalate to Procurement,4.92,2.6,1,Degrading,1
2015-10-12,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0268,60.3,High,Escalate to Procurement,4.92,2.64,1,Degrading,0
2015-10-13,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0259,60.3,High,Escalate to Procurement,4.91,2.64,1,Degrading,1
2015-10-14,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.026,60.3,High,Escalate to Procurement,4.91,2.64,1,Degrading,1
2015-10-15,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0261,60.3,High,Escalate to Procurement,4.92,2.63,1,Degrading,1
2015-10-16,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0262,62.1,High,Escalate to Procurement,4.92,2.65,1,Degrading,1
2015-10-17,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0263,62.1,High,Escalate to Procurement,4.92,2.67,1,Degrading,1
2015-10-18,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0264,62.1,High,Escalate to Procurement,4.92,2.67,1,Degrading,1
2015-10-19,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0265,62.1,High,Escalate to Procurement,4.92,2.67,1,Degrading,1
2015-10-20,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0266,62.1,High,Escalate to Procurement,4.92,2.57,1,Degrading,1
2015-10-21,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0267,62.1,High,Escalate to Procurement,4.92,2.62,1,Degrading,1
2015-10-22,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0268,62.1,High,Escalate to Procurement,4.92,2.64,1,Degrading,1
2015-10-23,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0269,60.3,High,Escalate to Procurement,4.92,2.63,1,Degrading,0
2015-10-24,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.026,60.3,High,Escalate to Procurement,4.91,2.69,1,Degrading,1
2015-10-25,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0261,60.3,High,Escalate to Procurement,4.92,2.66,1,Degrading,1
2015-10-26,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0262,60.3,High,Escalate to Procurement,4.92,2.66,1,Degrading,1
2015-10-27,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0263,60.3,High,Escalate to Procurement,4.92,2.64,1,Degrading,1
2015-10-28,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0264,60.3,High,Escalate to Procurement,4.92,2.64,1,Degrading,1
2015-10-29,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0265,62.1,High,Escalate to Procurement,4.92,2.63,1,Degrading,1
2015-10-30,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0266,60.3,High,Escalate to Procurement,4.92,2.71,1,Degrading,0
2015-10-31,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0257,60.3,High,Escalate to Procurement,4.91,2.69,1,Degrading,1
2015-11-01,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0258,62.0,High,Escalate to Procurement,4.91,2.65,1,Degrading,1
2015-11-02,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0259,62.0,High,Escalate to Procurement,4.91,2.65,1,Degrading,1
2015-11-03,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.026,62.1,High,Escalate to Procurement,4.91,2.63,1,Degrading,1
2015-11-04,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0261,60.3,High,Escalate to Procurement,4.92,2.64,1,Degrading,0
2015-11-05,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0252,58.5,High,Escalate to Procurement,4.91,2.65,1,Degrading,0
2015-11-06,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0243,58.4,High,Escalate to Procurement,4.91,2.62,1,Degrading,1
2015-11-07,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0244,58.4,High,Escalate to Procurement,4.91,2.68,1,Degrading,1
2015-11-08,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0245,58.4,High,Escalate to Procurement,4.91,2.7,1,Degrading,1
2015-11-09,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0246,60.2,High,Escalate to Procurement,4.91,2.55,1,Degrading,1
2015-11-10,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0247,60.2,High,Escalate to Procurement,4.91,2.54,1,Degrading,1
2015-11-11,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0248,60.2,High,Escalate to Procurement,4.91,2.64,1,Degrading,1
2015-11-12,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0249,60.2,High,Escalate to Procurement,4.91,2.64,1,Degrading,1
2015-11-13,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.025,60.2,High,Escalate to Procurement,4.91,2.7,1,Degrading,1
2015-11-14,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0251,60.2,Medium,Manual Review,4.91,3.08,1,Degrading,1
2015-11-15,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0252,60.2,Medium,Manual Review,4.91,3.23,1,Degrading,1
2015-11-16,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0253,60.2,High,Escalate to Procurement,4.91,1.35,1,Degrading,1
2015-11-17,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0254,60.2,High,Escalate to Procurement,4.91,2.77,1,Degrading,1
2015-11-18,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0255,60.2,High,Escalate to Procurement,4.91,2.77,1,Degrading,1
2015-11-19,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0256,60.3,High,Escalate to Procurement,4.91,2.64,1,Degrading,1
2015-11-20,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0257,62.0,High,Escalate to Procurement,4.91,2.63,1,Degrading,1
2015-11-21,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0258,62.0,High,Escalate to Procurement,4.91,2.63,1,Degrading,1
2015-11-22,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0259,62.0,High,Escalate to Procurement,4.91,2.61,1,Degrading,1
2015-11-23,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.026,62.1,High,Escalate to Procurement,4.91,2.69,1,Degrading,1
2015-11-24,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0261,62.1,High,Escalate to Procurement,4.92,2.66,1,Degrading,1
2015-11-25,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0262,62.1,High,Escalate to Procurement,4.92,2.68,1,Degrading,1
2015-11-26,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0263,62.1,High,Escalate to Procurement,4.92,2.64,1,Degrading,1
2015-11-27,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0264,63.9,High,Escalate to Procurement,4.92,2.62,1,Degrading,1
2015-11-28,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0265,63.9,High,Escalate to Procurement,4.92,2.58,1,Degrading,1
2015-11-29,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0266,63.9,High,Escalate to Procurement,4.92,2.55,1,Degrading,1
2015-11-30,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0267,63.9,High,Escalate to Procurement,4.92,2.58,1,Degrading,1
2015-12-01,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0268,63.9,High,Escalate to Procurement,4.92,2.54,1,Degrading,1
2015-12-02,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0269,65.7,High,Escalate to Procurement,4.92,2.53,1,Degrading,1
2015-12-03,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.027,67.4,High,Escalate to Procurement,4.92,2.37,1,Degrading,1
2015-12-04,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0271,65.7,High,Escalate to Procurement,4.92,2.01,1,Degrading,0
2015-12-05,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0262,65.6,High,Escalate to Procurement,4.92,2.6,1,Degrading,1
2015-12-06,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0263,65.6,High,Escalate to Procurement,4.92,2.7,1,Degrading,1
2015-12-07,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0264,65.6,High,Escalate to Procurement,4.92,2.51,1,Degrading,1
2015-12-08,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0265,65.6,High,Escalate to Procurement,4.92,2.54,1,Degrading,1
2015-12-09,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0266,65.6,High,Escalate to Procurement,4.92,2.54,1,Degrading,1
2015-12-10,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0267,65.6,High,Escalate to Procurement,4.92,2.54,1,Degrading,1
2015-12-11,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0268,65.7,High,Escalate to Procurement,4.92,2.51,1,Degrading,1
2015-12-12,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0269,65.7,High,Escalate to Procurement,4.92,2.6,1,Degrading,1
2015-12-13,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.027,65.7,High,Escalate to Procurement,4.92,2.54,1,Degrading,1
2015-12-14,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0271,65.7,High,Escalate to Procurement,4.92,2.64,1,Degrading,1
2015-12-15,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0272,65.7,High,Escalate to Procurement,4.92,2.61,1,Degrading,1
2015-12-16,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0273,65.7,High,Escalate to Procurement,4.92,2.61,1,Degrading,1
2015-12-17,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0274,65.7,High,Escalate to Procurement,4.92,2.58,1,Degrading,1
2015-12-18,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0275,65.7,High,Escalate to Procurement,4.92,2.57,1,Degrading,1
2015-12-19,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0276,65.7,High,Escalate to Procurement,4.92,2.58,1,Degrading,1
2015-12-20,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0277,65.7,High,Escalate to Procurement,4.92,1.6,1,Degrading,1
2015-12-21,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0278,65.7,High,Escalate to Procurement,4.92,2.55,1,Degrading,1
2015-12-22,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0279,63.9,High,Escalate to Procurement,4.92,2.58,1,Degrading,0
2015-12-23,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.027,63.9,High,Escalate to Procurement,4.92,2.58,1,Degrading,1
2015-12-24,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0271,63.9,High,Escalate to Procurement,4.92,2.57,1,Degrading,1
2015-12-25,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0272,63.9,High,Escalate to Procurement,4.92,2.53,1,Degrading,1
2015-12-26,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0273,63.9,High,Escalate to Procurement,4.92,2.67,1,Degrading,1
2015-12-27,HOBBIES_1_343_WI_3_evaluation,3.0,0.0,-1.9,1.9,0.0274,62.1,High,Escalate to Procurement,4.92,2.64,1,Degrading,0
2015-12-28,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0265,62.1,High,Escalate to Procurement,4.92,2.64,1,Degrading,1
2015-12-29,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0266,62.1,High,Escalate to Procurement,4.92,2.62,1,Degrading,1
2015-12-30,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0267,62.1,High,Escalate to Procurement,4.92,2.64,1,Degrading,1
2015-12-31,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0268,62.1,High,Escalate to Procurement,4.92,2.64,1,Degrading,1
2016-01-01,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0269,63.9,High,Escalate to Procurement,4.92,2.6,1,Degrading,1
2016-01-02,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.027,63.9,High,Escalate to Procurement,4.92,2.67,1,Degrading,1
2016-01-03,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0271,63.9,High,Escalate to Procurement,4.92,2.84,1,Degrading,1
2016-01-04,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0272,63.9,High,Escalate to Procurement,4.92,2.51,1,Degrading,1
2016-01-05,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0273,62.1,High,Escalate to Procurement,4.92,2.49,1,Degrading,0
2016-01-06,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0264,60.3,High,Escalate to Procurement,4.92,2.65,1,Degrading,0
2016-01-07,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0255,60.2,High,Escalate to Procurement,4.91,2.64,1,Degrading,1
2016-01-08,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0256,60.3,High,Escalate to Procurement,4.91,2.67,1,Degrading,1
2016-01-09,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0257,58.5,Medium,Manual Review,4.91,4.07,1,Degrading,0
2016-01-10,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0248,58.4,High,Escalate to Procurement,4.91,2.85,1,Degrading,1
2016-01-11,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0249,58.4,High,Escalate to Procurement,4.91,2.95,1,Degrading,1
2016-01-12,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.025,58.4,Medium,Manual Review,4.91,3.17,1,Degrading,1
2016-01-13,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0251,58.4,Medium,Manual Review,4.91,3.12,1,Degrading,1
2016-01-14,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0252,56.7,Medium,Manual Review,4.91,3.21,1,Degrading,0
2016-01-15,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0243,56.6,Medium,Manual Review,4.91,3.56,1,Degrading,1
2016-01-16,HOBBIES_1_343_WI_3_evaluation,0.0,1.0,-0.9,2.8,0.0244,56.6,Medium,Manual Review,4.91,3.95,1,Degrading,1
2016-01-17,HOBBIES_1_343_WI_3_evaluation,0.0,1.0,-0.9,2.8,0.0245,56.6,Medium,Manual Review,4.91,3.96,1,Degrading,1
2016-01-18,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0246,56.6,Medium,Manual Review,4.91,3.32,1,Degrading,1
2016-01-19,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0247,58.4,Medium,Manual Review,4.91,3.51,1,Degrading,1
2016-01-20,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0248,58.4,Medium,Manual Review,4.91,3.39,1,Degrading,1
2016-01-21,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0249,58.4,Medium,Manual Review,4.91,3.31,1,Degrading,1
2016-01-22,HOBBIES_1_343_WI_3_evaluation,4.0,0.0,-1.9,1.9,0.025,56.7,Medium,Manual Review,4.91,3.28,1,Degrading,0
2016-01-23,HOBBIES_1_343_WI_3_evaluation,0.0,1.0,-0.9,2.8,0.0241,56.6,Medium,Manual Review,4.9,3.89,1,Degrading,1
2016-01-24,HOBBIES_1_343_WI_3_evaluation,0.0,1.0,-0.9,2.8,0.0242,58.4,Medium,Manual Review,4.91,3.85,1,Degrading,1
2016-01-25,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0243,58.4,Medium,Manual Review,4.91,3.85,1,Degrading,1
2016-01-26,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0244,58.4,Medium,Manual Review,4.91,3.24,1,Degrading,1
2016-01-27,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0245,58.4,Medium,Manual Review,4.91,3.67,1,Degrading,1
2016-01-28,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0246,58.4,Medium,Manual Review,4.91,3.77,1,Degrading,1
2016-01-29,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0247,58.4,Medium,Manual Review,4.91,3.92,1,Degrading,1
2016-01-30,HOBBIES_1_343_WI_3_evaluation,0.0,1.0,-0.9,2.8,0.0248,58.4,Medium,Manual Review,4.91,3.52,1,Degrading,1
2016-01-31,HOBBIES_1_343_WI_3_evaluation,2.0,1.0,-0.9,2.8,0.0249,58.4,Medium,Manual Review,4.91,3.46,1,Degrading,1
2016-02-01,HOBBIES_1_343_WI_3_evaluation,0.0,0.9,-0.9,2.8,0.025,58.4,Medium,Manual Review,4.91,3.78,1,Degrading,1
2016-02-02,HOBBIES_1_343_WI_3_evaluation,1.0,0.4,-1.5,2.2,0.0251,60.2,Medium,Manual Review,4.91,3.47,1,Degrading,1
2016-02-03,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0252,62.0,Medium,Manual Review,4.91,3.57,1,Degrading,1
2016-02-04,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0253,62.0,Medium,Manual Review,4.91,3.48,1,Degrading,1
2016-02-05,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0254,62.0,Low,Manual Review,4.91,4.16,1,Degrading,1
2016-02-06,HOBBIES_1_343_WI_3_evaluation,0.0,1.0,-0.9,2.8,0.0255,63.8,Medium,Manual Review,4.91,3.99,1,Degrading,1
2016-02-07,HOBBIES_1_343_WI_3_evaluation,0.0,0.8,-1.1,2.6,0.0256,63.8,Medium,Manual Review,4.91,3.53,1,Degrading,1
2016-02-08,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0257,63.8,High,Escalate to Procurement,4.91,2.62,1,Degrading,1
2016-02-09,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0258,63.8,High,Escalate to Procurement,4.91,2.72,1,Degrading,1
2016-02-10,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0259,63.8,High,Escalate to Procurement,4.91,2.6,1,Degrading,1
2016-02-11,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.026,63.8,High,Escalate to Procurement,4.91,2.71,1,Degrading,0
2016-02-12,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0251,63.8,High,Escalate to Procurement,4.91,2.55,1,Degrading,1
2016-02-13,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0252,63.8,High,Escalate to Procurement,4.91,2.67,1,Degrading,1
2016-02-14,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0253,63.8,High,Escalate to Procurement,4.91,2.97,1,Degrading,1
2016-02-15,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0254,63.8,High,Escalate to Procurement,4.91,2.55,1,Degrading,1
2016-02-16,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0255,63.8,High,Escalate to Procurement,4.91,2.7,1,Degrading,1
2016-02-17,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.9,1.9,0.0256,63.8,High,Escalate to Procurement,4.91,2.71,1,Degrading,1
2016-02-18,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0257,63.8,High,Escalate to Procurement,4.91,2.65,1,Degrading,1
2016-02-19,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0258,63.8,High,Escalate to Procurement,4.91,2.43,1,Degrading,0
2016-02-20,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0249,63.8,Medium,Manual Review,4.91,3.7,1,Degrading,1
2016-02-21,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.025,63.8,Medium,Manual Review,4.91,3.73,1,Degrading,1
2016-02-22,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.9,1.9,0.0251,63.8,High,Escalate to Procurement,4.91,2.6,1,Degrading,1
2016-02-23,HOBBIES_1_343_WI_3_evaluation,2.0,0.0,-1.9,1.9,0.0252,62.0,High,Escalate to Procurement,4.91,2.55,1,Degrading,0
2016-02-24,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0243,62.0,High,Escalate to Procurement,4.91,2.64,1,Degrading,1
2016-02-25,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0244,62.0,High,Escalate to Procurement,4.91,2.65,1,Degrading,1
2016-02-26,HOBBIES_1_343_WI_3_evaluation,1.0,0.0,-1.8,1.8,0.0245,62.0,High,Escalate to Procurement,4.91,2.72,1,Degrading,1
2016-02-27,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0246,62.0,High,Escalate to Procurement,4.91,2.71,1,Degrading,1
2016-02-28,HOBBIES_1_343_WI_3_evaluation,0.0,0.0,-1.8,1.8,0.0247,62.0,High,Escalate to Procurement,4.91,2.72,1,Degrading,1
